timestamp,open,high,low,close,volume
2020-01-31,14.0100,14.2400,13.6200,13.9500,9931428
2020-01-30,14.2800,14.4100,13.8100,14.2900,10567817
2020-01-29,14.8300,14.8744,14.3500,14.5000,5276924
2020-01-28,15.1000,15.2500,14.6500,14.7100,7368773
2020-01-27,15.0100,15.3250,14.8000,14.8700,6588742
2020-01-24,16.3000,16.3200,15.3550,15.5100,7811861
2020-01-23,16.3700,16.4100,15.9401,16.2900,7353090
2020-01-22,17.0700,17.1200,16.5000,16.5900,12839324
2020-01-21,17.5800,17.6200,17.1000,17.1200,6597004
2020-01-17,18.0600,18.2500,17.5100,17.6900,9059969
2020-01-16,19.4200,19.6100,17.7300,17.7800,22009552
2020-01-15,20.3300,20.4800,20.0450,20.1800,5582238
2020-01-14,19.7300,20.5400,19.6800,20.3700,4218782
2020-01-13,19.3900,19.8600,19.1502,19.6100,6202702
2020-01-10,19.9000,19.9400,19.3400,19.4500,5059213
2020-01-09,20.4600,20.5200,19.7300,19.8100,5700743
2020-01-08,21.3000,21.3900,20.4000,20.4600,3706294
2020-01-07,21.0600,21.5450,20.9900,21.3200,4986884
2020-01-06,21.3400,21.4500,20.9000,21.0000,3060425
2020-01-03,21.1700,21.6100,21.1500,21.5000,3011797
2020-01-02,21.8600,21.8600,21.3150,21.4200,3062476
2019-12-31,21.3700,21.6700,21.2600,21.5100,2288528
2019-12-30,21.7000,21.7000,21.3000,21.3400,2299182
2019-12-27,21.4100,21.7800,21.3300,21.5800,2454976
2019-12-26,21.5000,21.7000,21.2450,21.4500,4729196
2019-12-24,21.6100,21.9200,21.4700,21.5800,1092171
2019-12-23,21.3000,21.5500,21.2600,21.4800,2262235
2019-12-20,21.5800,21.6500,20.9800,21.2300,5139823
2019-12-19,21.1000,21.6650,21.0000,21.4700,4766861
2019-12-18,20.6000,21.0350,20.5000,20.9500,5129765
2019-12-17,20.8200,20.9450,20.5200,20.7100,3503762
2019-12-16,20.9900,21.3950,20.8800,20.9800,3211811
2019-12-13,21.4200,21.5900,20.5900,20.6900,4333826
2019-12-12,20.4000,21.3400,20.3100,21.2600,3443233
2019-12-11,20.5500,20.9200,20.4600,20.6500,2530231
2019-12-10,20.2200,20.7200,20.1900,20.6500,3175817
2019-12-09,20.6700,20.8100,20.1200,20.2500,5420594
2019-12-06,20.1300,20.9000,20.0600,20.6000,5272687
2019-12-05,19.8600,20.0100,19.7500,19.8700,4065898
2019-12-04,19.9700,20.1500,19.7600,19.7600,4574759
2019-12-03,19.9700,20.0100,19.5200,19.7900,3053712
2019-12-02,20.4700,20.9600,20.3300,20.3300,2589317
2019-11-29,20.4300,20.4700,20.1583,20.3500,1223254
2019-11-27,20.2900,20.6000,20.1800,20.6000,2292614
2019-11-26,20.4100,20.5100,20.1400,20.2600,2750546
2019-11-25,20.7500,20.9000,20.4000,20.4400,2797231
2019-11-22,20.3900,20.9450,20.3900,20.5600,4425247
2019-11-21,20.4300,20.7000,20.1050,20.1500,2489767
2019-11-20,20.4000,20.9800,20.2300,20.3700,2535876
2019-11-19,21.0300,21.0317,20.4400,20.5700,2341855
2019-11-18,20.6200,20.8200,20.0000,20.7600,3617833
2019-11-15,21.0000,21.2500,20.4350,20.8900,3304818
2019-11-14,21.0500,21.4000,20.7100,20.9900,2919579
2019-11-13,21.5300,21.8200,20.9800,21.2200,4484026
2019-11-12,22.3300,23.0200,22.0600,22.1800,3104644
2019-11-11,22.1500,22.3100,21.6838,22.2200,3188730
2019-11-08,22.3800,22.9500,22.2500,22.5300,4687473
2019-11-07,22.4000,23.0650,22.3000,22.5600,4820150
2019-11-06,22.4100,22.6200,21.8900,21.9000,2468014
2019-11-05,23.2000,23.4650,22.5500,22.5900,5240836
2019-11-04,22.2800,22.9850,22.0200,22.9100,3836831
2019-11-01,21.0300,22.0600,21.0000,21.8700,5474085
2019-10-31,20.9400,21.3000,20.3600,20.7900,5482996
2019-10-30,21.3000,21.3450,20.7750,21.2900,3719141
2019-10-29,21.4500,21.7300,21.0500,21.6000,2445585
2019-10-28,21.2200,21.7700,21.1900,21.5200,2825835
2019-10-25,20.6800,21.2000,20.6000,21.0200,5929205
2019-10-24,21.3400,21.5700,20.4450,20.7400,4203898
2019-10-23,20.8100,21.3900,20.8100,21.2800,3167597
2019-10-22,20.4500,21.0300,19.9200,20.7300,4205646
2019-10-21,21.5700,21.6600,20.4500,20.4700,6354327
2019-10-18,20.6600,21.6400,20.3400,21.5400,6208991
2019-10-17,20.5500,21.6300,20.0300,20.3000,9110334
2019-10-16,19.2500,19.9600,19.1600,19.1600,7556383
2019-10-15,19.1100,19.8133,18.9606,19.4600,7577801
2019-10-14,19.0200,19.4400,18.7800,19.1700,5807314
2019-10-11,19.1600,19.5000,18.9700,19.2800,6001302
2019-10-10,18.6400,18.9941,18.4200,18.6900,3447920
2019-10-09,18.7500,18.8200,18.1863,18.4100,3187287
2019-10-08,18.9000,19.0100,18.4700,18.4900,3549623
2019-10-07,19.4100,19.7750,19.1900,19.2500,2624581
2019-10-04,19.1000,19.4900,18.9400,19.4500,2751359
2019-10-03,19.1300,19.3400,18.6800,19.0500,3509840
2019-10-02,19.4200,19.5500,18.8200,19.3000,3080326
2019-10-01,20.1900,20.8700,19.7000,19.8600,3252310
2019-09-30,20.5300,20.5500,19.9500,20.0700,3282303
2019-09-27,21.0800,21.2300,20.4300,20.6100,3087877
2019-09-26,21.1900,21.2300,20.5900,20.9900,2260516
2019-09-25,20.4800,21.5600,20.3800,21.5000,3353595
2019-09-24,21.0700,21.4400,20.4200,20.6200,3727529
2019-09-23,20.6600,21.7067,20.4400,21.3000,3529161
2019-09-20,22.0400,22.0964,21.5000,21.7000,5091900
2019-09-19,21.3000,22.2100,21.3000,21.9400,2992223
2019-09-18,21.7900,22.0000,21.3689,21.6700,4160721
2019-09-17,22.0000,22.3500,21.5500,22.0300,3663032
2019-09-16,22.5600,22.8700,22.3800,22.5600,2864488
2019-09-13,22.9500,23.3250,22.7000,22.8900,4218891
2019-09-12,22.0300,22.8200,21.3800,22.5600,5141552
2019-09-11,21.3500,22.2800,20.7000,22.1800,6256674
2019-09-10,20.3900,20.8900,19.8500,20.8300,3213117
