timestamp,open,high,low,close,volume
2020-01-31,62.9300,62.9400,59.3200,59.3600,907345
2020-01-30,63.1600,63.8817,62.4500,62.8000,496610
2020-01-29,63.0400,64.1100,62.9500,63.7200,586823
2020-01-28,61.7700,63.0600,61.6087,62.7700,382214
2020-01-27,60.4900,61.8600,60.0100,61.4400,668203
2020-01-24,61.2300,62.2700,60.8000,61.4800,588549
2020-01-23,61.0200,61.8838,60.4000,61.3600,563794
2020-01-22,60.6100,61.5400,60.5400,61.1200,475371
2020-01-21,61.3100,61.3700,59.1470,60.3700,610725
2020-01-17,60.9900,61.6400,60.6500,61.3800,962437
2020-01-16,60.0600,60.6000,59.2900,60.2400,488622
2020-01-15,58.6700,59.8500,58.6100,59.6600,598252
2020-01-14,58.2300,59.0300,57.9100,59.0200,430320
2020-01-13,57.7200,58.5300,57.5000,58.2800,564181
2020-01-10,57.9700,58.4100,57.4200,57.7200,546491
2020-01-09,58.9200,59.0050,57.4800,57.9000,687055
2020-01-08,57.8000,59.0600,57.8000,58.6000,595980
2020-01-07,57.6600,58.1100,57.3300,57.5900,498196
2020-01-06,56.6600,57.8600,56.1100,57.6800,550968
2020-01-03,57.0800,57.5850,56.5000,56.9700,467329
2020-01-02,57.4100,57.8800,56.8600,57.6700,658505
2019-12-31,56.6500,57.5300,56.4100,57.1100,729840
2019-12-30,56.3500,57.0700,55.3700,56.8700,524079
2019-12-27,57.0500,57.1813,56.1200,56.3300,479783
2019-12-26,58.2500,58.4300,56.8400,56.9500,463476
2019-12-24,58.3000,58.9000,58.0500,58.1600,243093
2019-12-23,59.1400,59.3700,57.9300,58.2500,452982
2019-12-20,59.3400,59.9284,58.6500,58.8600,1010255
2019-12-19,59.1300,59.6950,58.7700,59.1600,573400
2019-12-18,60.0600,60.3900,59.1900,59.4000,600517
2019-12-17,59.5800,60.3500,59.1200,60.1300,883642
2019-12-16,59.2600,60.2200,59.1600,59.6600,737482
2019-12-13,58.2500,59.7511,57.7800,58.7900,912093
2019-12-12,57.9500,58.9000,57.6800,58.0000,959981
2019-12-11,57.7200,58.2900,57.2300,57.9000,601141
2019-12-10,58.5000,58.5600,57.5500,57.9200,790127
2019-12-09,58.8000,59.1600,58.4600,58.6500,604283
2019-12-06,58.7900,59.3900,58.3201,59.0500,595636
2019-12-05,57.7900,58.6200,57.6000,58.0200,599150
2019-12-04,56.9500,57.8900,56.8200,57.6800,876491
2019-12-03,56.8000,57.1000,55.8773,56.5900,913532
2019-12-02,58.5000,58.5500,56.9500,57.2300,518041
2019-11-29,59.5800,59.8500,58.2600,58.4000,314455
2019-11-27,59.6500,60.7200,59.0200,59.5900,914286
2019-11-26,57.3700,59.6300,57.2700,59.6000,1182015
2019-11-25,57.3200,58.1700,56.9316,57.2100,632778
2019-11-22,56.9500,57.4750,56.6300,57.2900,413192
2019-11-21,57.9900,57.9900,56.6500,56.7400,520172
2019-11-20,58.2300,58.7300,57.2500,57.6200,765739
2019-11-19,58.2900,58.8600,57.0000,58.2400,726569
2019-11-18,58.4500,58.7300,57.4300,58.1500,787523
2019-11-15,58.8800,59.4000,57.5600,58.8500,839459
2019-11-14,56.8300,58.9699,56.5800,58.7500,1191809
2019-11-13,57.8100,58.1400,56.6146,56.8400,799356
2019-11-12,57.7700,58.7029,57.5000,58.3300,1168327
2019-11-11,57.6900,58.0000,56.4300,57.3700,1422334
2019-11-08,59.8500,60.0650,57.9100,58.2200,1075835
2019-11-07,62.3900,63.3250,59.8300,60.0000,1422910
2019-11-06,65.4600,65.8600,61.4900,62.3200,2070205
2019-11-05,65.2400,67.8300,62.1600,65.4600,4420036
2019-11-04,74.5000,74.5900,72.5700,73.8700,1121164
2019-11-01,75.3900,75.6500,73.7400,74.0100,826296
2019-10-31,76.7400,76.7400,74.4800,74.9300,763446
2019-10-30,77.9900,78.0850,75.3800,76.6100,821818
2019-10-29,76.9100,78.5873,76.9100,78.1400,500725
2019-10-28,77.0800,78.6500,77.0500,77.1300,614279
2019-10-25,74.7800,77.0200,74.4200,76.3700,806839
2019-10-24,77.0100,77.0450,74.4900,75.0100,1161274
2019-10-23,76.9600,77.2500,75.5300,77.2200,741953
2019-10-22,74.2800,77.4700,74.0200,77.0700,1334668
2019-10-21,73.1600,74.2050,72.7400,74.0200,704743
2019-10-18,71.6700,72.7700,71.2800,72.2700,828162
2019-10-17,71.6500,72.6700,71.3800,71.7900,941133
2019-10-16,69.3500,71.4600,69.1850,71.2500,1071482
2019-10-15,69.5700,70.1400,69.0700,69.2300,1026034
2019-10-14,68.6200,70.0000,68.2200,69.6800,799620
2019-10-11,65.0000,69.3300,64.8000,68.7900,1588331
2019-10-10,63.1100,64.1200,62.5800,62.9900,827494
2019-10-09,62.4300,62.9500,61.6600,62.7700,830275
2019-10-08,61.1400,62.1800,60.4400,61.7900,951684
2019-10-07,61.1300,62.4500,61.0000,61.8800,525042
2019-10-04,60.6400,61.3500,60.4400,61.3100,290756
2019-10-03,61.5400,61.9600,60.1000,60.6400,554462
2019-10-02,62.8600,63.1550,60.5200,61.9100,631973
2019-10-01,64.4300,65.1500,63.5500,63.6200,588380
2019-09-30,63.5400,64.5800,63.5400,64.2600,709740
2019-09-27,63.1700,63.8500,62.2700,63.5900,537952
2019-09-26,62.3700,63.0800,61.8500,62.9700,573041
2019-09-25,60.9800,61.8400,60.3500,61.6300,531951
2019-09-24,60.9900,61.6200,60.1800,60.9700,649583
2019-09-23,60.0700,61.1000,59.9700,60.7600,441726
2019-09-20,60.3900,61.2200,59.8100,60.2000,1048122
2019-09-19,60.6600,61.2700,60.2000,60.2700,423978
2019-09-18,61.1300,61.1500,59.9850,60.5000,348879
2019-09-17,60.6100,61.6400,60.3200,61.1400,500868
2019-09-16,62.2000,62.4500,60.4100,60.9100,530199
2019-09-13,62.5200,63.5800,62.2800,62.7500,364199
2019-09-12,64.6700,64.7600,62.6100,62.7300,426325
2019-09-11,62.7200,64.2200,62.4000,64.1600,482634
2019-09-10,60.8600,63.1900,60.3700,62.7500,539934
